Creationtime,Einddatum,Einddatumgepland,Hoofdzaak_id,Zaak_id,Zaaknummer,Omschrijving,Registratiedatum,Startdatum,Toelichting,UiterlijkeEinddatumAfdoening,VerantwoordelijkeOrganisatie,VertrouwelijkheidAanduiding,Zaaktype_id,When,Change
2025-05-19 13:08:14.697,,2025-05-24,,da50c3c6-4d6e-460e-9a02-e7b755fb72d4,Z2025-00000089,omschrijving 532,2025-05-19,2025-05-19,toelichting 532,2025-05-24,805307631,Openbaar,dadcc5d6-7d26-4aff-b066-127c62a177e2,2025-07-06 11:45:23.357,insert
2025-05-19 09:06:12.707,2025-05-19,2025-05-24,,dfb7324e-1ff9-4c4d-b934-8f3aba58ae13,Z2025-00000084,omschrijving 533,2025-05-19,2025-05-19,toelichting 533,2025-05-24,805307631,Openbaar,dadcc5d6-7d26-4aff-b066-127c62a177e2,2025-07-06 11:45:23.361,insert
2025-05-19 09:57:25.863,2025-05-20,2025-07-14,,e35f1f0c-4056-4523-bb79-b5e2cc77d934,Z2025-00000085,omschrijving 534,2025-05-19,2025-05-19,toelichting 534,2025-08-25,805307631,Openbaar,276d5568-5b9f-4301-a664-0eabc01bfb37,2025-07-06 11:45:23.446,insert
2025-05-15 13:08:22.379,2025-05-19,2025-05-29,,e8814170-ad02-43aa-8591-1b35f496f9f8,Z2025-00000080,omschrijving 535,2025-05-15,2025-05-15,toelichting 535,2025-06-12,805307631,Openbaar,9f2a34d6-f567-4246-920d-071f44be7063,2025-07-06 11:45:23.450,insert
2024-06-20 13:32:35.518,2025-05-28,2024-08-15,,5e3565fd-06a4-4656-a743-1d09fd6dcfaf,Z2024-00000098,omschrijving 536,2024-06-20,2024-06-20,toelichting 536,2024-08-15,805307631,Openbaar,4aded2db-03b7-4207-931e-cd0e2b3ae774,2025-07-06 11:45:23.626,insert
2025-05-27 09:45:40.578,,2025-06-24,,a134778b-292b-4e8e-bbf5-f3f15fc1c0fa,Z2025-00000092,omschrijving 537,2025-05-27,2025-05-27,toelichting 537,2025-06-24,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:24.475,insert
2024-06-20 14:47:58.610,2025-05-27,2024-12-04,,ca3ef68d-f9f5-4fe3-8d39-46cbea1d05f3,Z2024-00000099,omschrijving 538,2024-06-20,2024-10-09,toelichting 538,2025-01-15,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:45:24.662,insert
2024-06-25 12:32:13.550,2024-06-25,2024-08-20,,37419bdb-763a-45e1-b3d8-dbf694a14579,Z2024-00000100,omschrijving 539,2024-06-25,2024-06-25,toelichting 539,2024-08-20,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:45:24.831,insert
2024-06-25 14:05:04.101,2025-05-28,2024-07-23,,0df83e24-940c-426c-9903-25e784d4aee6,Z2024-00000101,omschrijving 540,2024-06-25,2024-06-25,toelichting 540,2024-07-23,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:24.834,insert
2024-07-02 12:07:31.605,2024-07-02,2024-07-30,,81e98979-1503-412c-8ee6-b2c9703ee2e4,Z2024-00000102,omschrijving 541,2024-07-02,2024-07-02,toelichting 541,2024-07-30,805307631,Openbaar,2c9d91e3-0286-4fe9-b7cd-ba00bf1d106d,2025-07-06 11:45:25.158,insert
2024-07-11 09:23:25.717,2025-05-28,2024-07-25,,f677c1ae-5450-4532-984b-fa97a24493fc,Z2024-00000103,omschrijving 542,2024-07-11,2024-07-11,toelichting 542,2024-08-08,805307631,Zaakvertrouwelijk,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:26.485,insert
2023-10-16 14:02:20.175,,2024-04-01,,5c3fcb75-d244-4777-9a3d-376fca923940,Z2023-00000159,omschrijving 543,2023-10-16,2023-10-16,toelichting 543,2024-04-01,805307631,Openbaar,efcd165c-9500-41fd-a11e-f20cded1756f,2025-07-06 11:45:31.125,insert
2024-07-18 09:37:05.876,2025-05-28,2024-08-15,,19e2007a-a8fc-49d7-aac7-e880d1c729db,Z2024-00000104,omschrijving 544,2024-07-18,2024-07-18,toelichting 544,2024-10-10,805307631,Zaakvertrouwelijk,a32d24a4-da72-47c8-b431-9af40fd919ac,2025-07-06 11:45:32.277,insert
2024-07-18 11:39:38.829,2025-05-28,2024-07-15,,611b1593-8b79-47d7-a335-f2ff67d82bc9,Z2024-00000105,omschrijving 545,2024-07-18,2024-07-01,toelichting 545,2024-07-29,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:32.359,insert
2024-08-07 08:54:16.630,2025-05-28,2024-10-02,,fd4eea58-2e86-43ea-affc-53162a91d5fe,Z2024-00000106,omschrijving 546,2024-08-07,2024-08-07,toelichting 546,2024-10-02,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:45:32.788,insert
2024-08-19 11:53:17.983,2025-05-27,2024-09-30,,8687b440-2845-4c06-85c8-9b7eb3cca1ba,Z2024-00000107,omschrijving 547,2024-08-19,2024-08-19,toelichting 547,2024-09-30,805307631,Openbaar,b49df0f2-4806-4fa6-af8c-05e26f7f38c9,2025-07-06 11:45:32.972,insert
2024-08-20 11:34:35.896,2025-05-27,2024-09-03,,3cd8b3b5-9b65-4e6d-9c81-2cd44db00e47,Z2024-00000108,omschrijving 548,2024-08-20,2024-08-20,toelichting 548,2024-09-17,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:33.072,insert
2023-03-07 11:00:08.550,2024-08-21,2023-03-21,,41f3f887-d9a1-4514-b6cb-c287e9feff59,Z2023-00000045,omschrijving 549,2023-03-07,2023-03-07,toelichting 549,2023-04-04,805307631,Openbaar,6e27166b-6ec9-43a7-8221-cc21f24072d8,2025-07-06 11:45:33.208,insert
2024-09-03 12:34:41.635,2024-10-08,2024-10-01,,7f799988-b411-427d-bae5-d88d97550ae5,Z2024-00000110,omschrijving 550,2024-09-03,2024-09-03,toelichting 550,2024-10-01,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:33.244,insert
2024-08-23 09:30:09.903,,2027-05-19,,09072aad-7e94-426e-8e73-1353220bd99a,Z2024-00000109,omschrijving 551,2024-08-23,2024-08-23,toelichting 551,2027-05-19,805307631,Openbaar,f4103427-c016-43e7-81cf-0a46aef1991d,2025-07-06 11:45:33.308,insert
2023-03-14 12:00:12.981,2024-08-21,2023-05-09,,2016f101-7268-44f2-bcfd-f6ea76aea403,Z2023-00000053,omschrijving 552,2023-03-14,2023-03-14,toelichting 552,2023-05-09,805307631,Openbaar,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:45:33.368,insert
2023-03-14 13:48:51.988,2024-08-21,2023-05-09,,f41c4fbb-4cbe-4f70-8969-2e6d3f8700bc,Z2023-00000054,omschrijving 553,2023-03-14,2023-03-14,toelichting 553,2023-05-09,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:34.127,insert
2023-03-14 13:51:43.812,2024-08-21,2023-05-09,,224d96ca-1d6a-4090-9ee9-bf53f1b1b49e,Z2023-00000055,omschrijving 554,2023-03-14,2023-03-14,toelichting 554,2023-05-09,805307631,Openbaar,879e6cee-4576-4254-ac2c-7366e3270849,2025-07-06 11:45:34.128,insert
2023-03-14 14:09:21.654,2023-05-04,2023-05-09,,cdfb27aa-b2ac-4658-be79-3aa97573b679,Z2023-00000056,omschrijving 555,2023-03-14,2023-03-14,toelichting 555,2023-05-09,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:45:34.129,insert
2023-09-13 11:31:26.873,,2026-06-08,,74856484-84bf-4297-9628-c6e829117501,Z2023-00000139,omschrijving 556,2023-09-13,2023-09-13,toelichting 556,2026-06-08,805307631,Openbaar,84c1ef9c-3751-4dde-98ff-e2ba053f2550,2025-07-06 11:45:34.133,insert
2023-10-30 11:20:34.889,2024-04-16,2023-11-13,,b23acdee-92e7-4e67-85a8-fbb46177650f,Z2023-00000161,omschrijving 557,2023-10-30,2023-10-30,toelichting 557,2023-11-27,805307631,Openbaar,89233f46-8944-4fe9-bb59-050910faa78f,2025-07-06 11:45:34.170,insert
2023-10-30 11:23:07.069,2024-04-16,2023-11-13,,4c4b2295-071d-4cb3-a64c-fc8a1ad1fbe2,Z2023-00000162,omschrijving 558,2023-10-30,2023-10-30,toelichting 558,2023-11-27,805307631,Openbaar,89233f46-8944-4fe9-bb59-050910faa78f,2025-07-06 11:45:34.256,insert
2023-04-20 13:04:38.075,2024-11-20,2023-06-15,,9e8869b6-bcf2-47eb-a81b-360d03a3d1d7,Z2023-00000069,omschrijving 559,2023-04-20,2023-04-20,toelichting 559,2023-06-15,805307631,Openbaar,1fe06a2d-5a05-4036-b8c6-cbe20ead0193,2025-07-06 11:45:38.448,insert
2023-04-20 13:57:06.279,2024-11-20,2023-06-15,,ef91feca-7e1f-4b9f-85b7-684b7fb617ee,Z2023-00000070,omschrijving 560,2023-04-20,2023-04-20,toelichting 560,2023-06-15,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:45:38.449,insert
2023-06-19 12:39:57.998,2024-11-20,2026-03-14,,410c7e36-5719-4e94-8c04-d9336f7b2ce9,Z2023-00000087,omschrijving 561,2023-06-19,2023-06-19,toelichting 561,2026-03-14,805307631,Openbaar,7f88907e-2a0d-47fb-87fb-1013d5c78fb9,2025-07-06 11:45:38.826,insert
2022-09-21 09:32:09.710,2022-10-18,2022-11-16,,5e9d84a7-12fe-42bd-b5c3-a0c39d47d8ae,Z2022-00000088,omschrijving 562,2022-09-21,2022-09-21,toelichting 562,2022-11-16,805307631,Openbaar,db7919de-013e-4d61-971d-a5526235914d,2025-07-06 11:45:39.152,insert
2021-09-17 10:59:43.031,2023-03-20,2021-11-12,,8d05568d-62e6-4455-9210-08ecc72f7af4,Z2021-00000003,omschrijving 563,2021-09-17,2021-09-17,toelichting 563,2021-11-12,805307631,Openbaar,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-07-06 11:45:40.444,insert
2022-06-21 11:34:49.081,2023-03-20,2022-08-16,,c2bd0f74-8e05-49df-85db-0047cb27ad51,Z2022-00000057,omschrijving 564,2022-06-21,2022-06-21,toelichting 564,2022-08-16,805307631,Openbaar,e333f13b-d86d-4d37-88b1-a8a8b4ca2a99,2025-07-06 11:45:40.569,insert
2023-05-02 16:31:27.052,2023-05-02,2023-06-27,,b45ecfbc-f587-4e85-85dc-31fb976582e2,Z2023-00000072,omschrijving 565,2023-05-02,2023-05-02,toelichting 565,2023-06-27,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:40.570,insert
2023-05-03 09:33:49.776,2024-11-20,2023-06-28,,85889118-c89e-449b-ada5-477893596493,Z2023-00000073,omschrijving 566,2023-05-03,2023-05-03,toelichting 566,2023-06-28,805307631,Openbaar,1fe06a2d-5a05-4036-b8c6-cbe20ead0193,2025-07-06 11:45:40.571,insert
2022-03-15 11:05:39.594,2023-05-04,2022-05-10,,ca9130a5-fd1e-496c-afce-2c9518ac92c4,Z2022-00000023,omschrijving 567,2022-03-15,2022-03-15,toelichting 567,2022-05-10,805307631,Openbaar,881d753a-5f37-4731-bd5d-ab270d407120,2025-07-06 11:45:40.633,insert
2023-05-04 11:32:32.088,2024-11-20,2023-05-18,,99a150ef-185f-4bdd-a8b2-ff58b6f4e7d2,Z2023-00000074,omschrijving 568,2023-05-04,2023-05-04,toelichting 568,2023-06-01,805307631,Openbaar,b1d17839-49ea-4759-9490-07b2fc49dabe,2025-07-06 11:45:40.633,insert
2022-11-30 12:54:04.040,2023-05-04,2023-01-25,,8121252b-6372-475b-becb-07313fdcf8ce,Z2022-00000132,omschrijving 569,2022-11-30,2022-11-30,toelichting 569,2023-01-25,805307631,Openbaar,c5ae4eed-14c3-4ac2-b268-9ab0361801a2,2025-07-06 11:45:40.633,insert
2023-01-11 11:35:11.136,2023-05-04,2023-03-08,,338d37b4-12d4-4529-9d84-729e592d1752,Z2023-00000011,omschrijving 570,2023-01-11,2023-01-11,toelichting 570,2023-03-08,805307631,Zaakvertrouwelijk,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:45:40.633,insert
2023-03-14 14:17:34.744,2023-05-04,2023-05-09,,b9d38735-02c0-440a-8a6d-d7a276b643a5,Z2023-00000057,omschrijving 571,2023-03-14,2023-03-14,toelichting 571,2023-05-09,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:45:40.633,insert
2023-03-08 10:47:59.963,2023-05-04,2023-03-22,,da5c446c-9efe-4760-a3cd-ab46f05e3a4b,Z2023-00000050,omschrijving 572,2023-03-08,2023-03-08,toelichting 572,2025-12-01,805307631,Openbaar,0ca83573-85d7-4992-a3dd-cdc9fd6854b9,2025-07-06 11:45:40.633,insert
2023-01-04 08:40:30.253,2023-05-04,2023-03-05,,26f6e2e3-2440-4773-9e44-d1c5b4bf6707,Z2023-00000002,omschrijving 573,2023-01-04,2023-01-08,toelichting 573,2023-03-05,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:40.633,insert
2023-03-07 12:20:50.640,2023-05-04,2023-05-02,,a840ee49-c55b-4089-a323-9f1c4a536ac9,Z2023-00000047,omschrijving 574,2023-03-07,2023-03-07,toelichting 574,2023-05-02,805307631,Openbaar,525b7d45-254b-4d2d-bfbe-ada0707c660f,2025-07-06 11:45:40.634,insert
2023-03-07 14:15:34.744,2023-05-04,2023-05-02,,430cfdfc-1411-4dd3-aadd-ec88b9da0c27,Z2023-00000048,omschrijving 575,2023-03-07,2023-03-07,toelichting 575,2023-05-02,805307631,Openbaar,525b7d45-254b-4d2d-bfbe-ada0707c660f,2025-07-06 11:45:40.634,insert
2023-01-18 09:29:00.614,2023-05-04,2023-03-15,,281b6567-fbac-4e85-8f4e-495d0a111c4e,Z2023-00000017,omschrijving 576,2023-01-18,2023-01-18,toelichting 576,2023-03-15,805307631,Openbaar,d294a646-68b0-4992-825f-a0fabcd4a180,2025-07-06 11:45:40.634,insert
2023-01-03 16:12:30.086,2023-05-04,2023-01-17,,c9f57c04-37be-47c9-9808-58fda25393d1,Z2023-00000001,omschrijving 577,2023-01-03,2023-01-03,toelichting 577,2023-01-31,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:45:40.634,insert
2023-01-05 09:44:35.319,2023-05-04,2023-03-02,,89ccb19a-a7d4-4211-baee-b84223010582,Z2023-00000003,omschrijving 578,2023-01-05,2023-01-05,toelichting 578,2023-03-02,805307631,Openbaar,3a28e9c6-6c1a-4110-9576-104348848b86,2025-07-06 11:45:40.634,insert
2023-02-10 11:02:36.257,2023-05-04,2023-04-07,,b057b70b-deef-4180-b0d1-b68f90eb077a,Z2023-00000035,omschrijving 579,2023-02-10,2023-02-10,toelichting 579,2023-04-07,805307631,Openbaar,d294a646-68b0-4992-825f-a0fabcd4a180,2025-07-06 11:45:40.634,insert
2023-01-09 13:30:44.381,2023-05-04,2023-03-06,,bf5bf357-4703-4eeb-b915-42c4ffde5207,Z2023-00000008,omschrijving 580,2023-01-09,2023-01-09,toelichting 580,2023-03-06,805307631,Openbaar,d294a646-68b0-4992-825f-a0fabcd4a180,2025-07-06 11:45:40.634,insert
2023-01-30 15:26:46.052,2023-05-04,2023-03-13,,ac0d6b9c-ab5a-46ab-b6cd-aab0d2d1e8e2,Z2023-00000022,omschrijving 581,2023-01-30,2023-01-16,toelichting 581,2023-03-13,805307631,Openbaar,d294a646-68b0-4992-825f-a0fabcd4a180,2025-07-06 11:45:40.634,insert
2023-01-05 10:40:20.933,2023-05-04,2023-01-24,,5aac3375-31c2-4134-8cb1-12701b09f0e7,Z2023-00000004,omschrijving 582,2023-01-05,2023-01-10,toelichting 582,2023-02-07,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:45:40.666,insert
2023-01-10 11:27:27.693,2023-05-04,2023-03-07,,ee8f4ff9-3da1-4853-ba8b-80cc5f4f5768,Z2023-00000009,omschrijving 583,2023-01-10,2023-01-10,toelichting 583,2023-03-07,805307631,Zaakvertrouwelijk,5492eeab-c947-4efa-aaac-3d8f97d78889,2025-07-06 11:45:40.666,insert
2023-02-08 09:53:51.445,2023-05-04,2023-04-05,,0774152f-a55b-4872-92f4-9e64a2382563,Z2023-00000032,omschrijving 584,2023-02-08,2023-02-08,toelichting 584,2023-04-05,805307631,Openbaar,d294a646-68b0-4992-825f-a0fabcd4a180,2025-07-06 11:45:40.666,insert
2022-12-07 08:58:03.166,2023-05-04,2025-09-01,,31c491b4-a51c-42b2-ac93-77bfede8f98d,Z2022-00000140,omschrijving 585,2022-12-07,2022-12-07,toelichting 585,2025-09-01,805307631,Beperkt openbaar,68dfb58c-8d4a-415f-babb-6b2b99d5d5fa,2025-07-06 11:45:40.666,insert
2023-03-20 13:16:21.380,2024-08-21,2023-04-03,,277f0422-3eac-4f8b-add3-850ec360a8f2,Z2023-00000058,omschrijving 586,2023-03-20,2023-03-20,toelichting 586,2023-04-17,805307631,Openbaar,b1d17839-49ea-4759-9490-07b2fc49dabe,2025-07-06 11:45:41.852,insert
2022-12-30 12:39:21.788,2023-05-04,2023-02-24,,952bca57-4d49-4320-ab39-8e9452a940ec,Z2022-00000149,omschrijving 587,2022-12-30,2022-12-30,toelichting 587,2023-02-24,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:41.852,insert
2023-03-20 13:17:06.318,2024-08-21,2023-04-03,,70797104-ebe7-46dd-b9c3-02208c0e4f49,Z2023-00000059,omschrijving 588,2023-03-20,2023-03-20,toelichting 588,2023-04-17,805307631,Openbaar,b1d17839-49ea-4759-9490-07b2fc49dabe,2025-07-06 11:45:41.852,insert
2023-05-17 11:56:29.155,2024-11-20,2023-05-31,,6955f08e-1c52-41b3-972c-347b5446e617,Z2023-00000076,omschrijving 589,2023-05-17,2023-05-17,toelichting 589,2026-02-09,805307631,Openbaar,1532f17e-9d0e-4941-9163-5358bdcd1f7c,2025-07-06 11:45:44.427,insert
2024-10-28 08:37:05.317,,2027-07-24,,0f2c02aa-5545-4da8-ab09-13f13dc622b6,Z2024-00000123,omschrijving 590,2024-10-28,2024-10-28,toelichting 590,2027-07-24,805307631,Openbaar,b6f71c95-4c3d-4c95-b010-fb277935c1bb,2025-07-06 11:45:45.030,insert
2024-10-28 09:09:44.710,2025-05-27,2024-12-23,,b660d205-db29-4b2c-8187-dc391c8138fd,Z2024-00000124,omschrijving 591,2024-10-28,2024-10-28,toelichting 591,2025-02-03,805307631,Openbaar,1e119099-6a43-4dc9-9a51-f387b71a7513,2025-07-06 11:45:45.030,insert
2024-10-11 10:22:16.564,2025-05-27,2024-10-16,,7183583d-099c-4a45-89c8-1dd4e28a9a33,Z2024-00000117,omschrijving 592,2024-10-11,2024-10-11,toelichting 592,2024-10-16,805307631,Openbaar,c1346467-1291-4ccb-badf-30439f7cf998,2025-07-06 11:45:45.054,insert
2024-10-11 10:48:14.122,2025-05-27,2024-10-25,,e16d2f5e-9dae-4afd-af42-e4c6b3b20ada,Z2024-00000118,omschrijving 593,2024-10-11,2024-10-11,toelichting 593,2024-11-08,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:45.055,insert
2024-10-28 13:17:22.574,2025-05-27,2024-12-23,,0633c91f-883e-47b1-8304-838e74299876,Z2024-00000125,omschrijving 594,2024-10-28,2024-10-28,toelichting 594,2025-02-03,805307631,Openbaar,e247462c-157f-4f2e-9551-d7a00f668019,2025-07-06 11:45:45.055,insert
2024-10-11 13:08:48.792,2025-05-27,2024-11-14,,97f8150e-60a6-41c8-9d31-3e57132a1924,Z2024-00000119,omschrijving 595,2024-10-11,2024-10-31,toelichting 595,2024-11-28,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:45.055,insert
2024-10-21 13:44:16.269,2024-10-21,2024-12-16,,abee7929-0ed3-4fff-b1c6-d590540f4a41,Z2024-00000122,omschrijving 596,2024-10-21,2024-10-21,toelichting 596,2024-12-16,805307631,Openbaar,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:45:45.058,insert
2024-10-15 09:31:58.916,2024-11-20,2024-12-10,,f4f1a8ec-80dc-435f-bf3c-46bfdd64f7da,Z2024-00000120,omschrijving 597,2024-10-15,2024-10-15,toelichting 597,2025-01-21,805307631,Openbaar,02feced3-2eaf-4d7f-9ec9-ce78b0963d45,2025-07-06 11:45:45.174,insert
2024-10-15 10:12:15.343,2025-05-27,2024-10-29,,d92f3c28-0f6d-4c46-971b-81b37a6796e3,Z2024-00000121,omschrijving 598,2024-10-15,2024-10-15,toelichting 598,2024-11-12,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:45.176,insert
2024-10-10 08:42:19.198,2025-05-27,2024-10-15,,5a03b588-20bd-4597-9b5c-e82f203c6ed9,Z2024-00000115,omschrijving 599,2024-10-10,2024-10-10,toelichting 599,2024-10-15,805307631,Openbaar,c1346467-1291-4ccb-badf-30439f7cf998,2025-07-06 11:45:45.249,insert
2024-10-10 10:42:13.140,2025-05-27,2024-10-15,,9278a19c-aff7-4f7e-a2fb-fd063ec639a3,Z2024-00000116,omschrijving 600,2024-10-10,2024-10-10,toelichting 600,2024-10-15,805307631,Openbaar,c1346467-1291-4ccb-badf-30439f7cf998,2025-07-06 11:45:45.252,insert
2023-05-11 08:52:54.651,2024-04-16,2023-07-06,,a23712b2-f6ce-466c-bee5-28271fd62a7a,Z2023-00000075,omschrijving 601,2023-05-11,2023-05-11,toelichting 601,2023-07-06,805307631,Openbaar,1fe06a2d-5a05-4036-b8c6-cbe20ead0193,2025-07-06 11:45:45.854,insert
2023-04-17 11:02:36.709,2024-11-20,2023-07-24,,424c178b-4543-4576-a206-affd8bc3d027,Z2023-00000068,omschrijving 602,2023-04-17,2023-04-17,toelichting 602,2023-07-24,805307631,Openbaar,1fe06a2d-5a05-4036-b8c6-cbe20ead0193,2025-07-06 11:45:45.854,insert
2023-03-21 13:36:12.913,2024-11-20,2023-05-16,,55edde37-9e68-46aa-8564-3e49b0343fa9,Z2023-00000060,omschrijving 603,2023-03-21,2023-03-21,toelichting 603,2023-05-16,805307631,Openbaar,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:45:47.780,insert
2023-09-05 14:34:13.654,,2023-11-07,,0da7bc5d-79b5-4f54-b34a-36e22712637d,Z2023-00000124,omschrijving 604,2023-09-05,2023-09-12,toelichting 604,2023-11-07,805307631,Openbaar,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:45:50.261,insert
2023-03-27 10:30:14.739,2024-11-20,2023-04-10,,a5044fc9-1afe-4e4b-a4fb-71eb263c1308,Z2023-00000063,omschrijving 605,2023-03-27,2023-03-27,toelichting 605,2023-04-24,805307631,Openbaar,b1d17839-49ea-4759-9490-07b2fc49dabe,2025-07-06 11:45:50.267,insert
2023-03-22 09:47:58.820,2024-11-20,2024-11-20,,5cdd1329-08fd-40e8-ba71-6f44651a6584,Z2023-00000061,omschrijving 606,2023-03-22,2023-03-22,toelichting 606,2024-11-20,805307631,Openbaar,879e6cee-4576-4254-ac2c-7366e3270849,2025-07-06 11:45:50.927,insert
2023-03-22 09:54:05.516,2024-11-20,2023-04-05,,884dbb0a-d525-4080-91c2-06d89f6f16ac,Z2023-00000062,omschrijving 607,2023-03-22,2023-03-22,toelichting 607,2023-04-19,805307631,Openbaar,b1d17839-49ea-4759-9490-07b2fc49dabe,2025-07-06 11:45:50.928,insert
2023-07-25 14:42:14.671,2025-05-19,2023-09-19,,433b870e-6b93-492d-b288-8a664cb34990,Z2023-00000102,omschrijving 608,2023-07-25,2023-07-25,toelichting 608,2023-09-19,805307631,Openbaar,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:45:51.084,insert
2023-07-26 11:46:19.124,2025-05-19,2023-09-20,,f214fc9f-7faa-44b1-8017-40e42a3c9db7,Z2023-00000103,omschrijving 609,2023-07-26,2023-07-26,toelichting 609,2023-09-20,805307631,Openbaar,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-07-06 11:45:51.981,insert
2023-10-11 11:26:41.648,,2023-10-25,,8b981840-8855-4499-bff5-d8b888179205,Z2023-00000157,omschrijving 610,2023-10-11,2023-10-11,toelichting 610,2023-11-08,805307631,Openbaar,f24154fd-5f45-4ef2-9248-ef061e248541,2025-07-06 11:45:53.426,insert
2023-10-11 11:18:11.171,,2023-10-25,,cc159973-3161-4e5c-9f37-fb3a18bcc253,Z2023-00000156,omschrijving 611,2023-10-11,2023-10-11,toelichting 611,2023-11-08,805307631,Openbaar,f24154fd-5f45-4ef2-9248-ef061e248541,2025-07-06 11:45:53.489,insert
2023-10-19 09:25:48.622,2024-04-16,2024-01-11,,48126db7-2f61-4731-8066-f68a60cb76f5,Z2023-00000160,omschrijving 612,2023-10-19,2023-10-19,toelichting 612,2024-01-11,805307631,Openbaar,6eca45f6-d417-4f1b-93da-c59eec297e44,2025-07-06 11:45:53.647,insert
2023-10-31 13:46:14.343,2024-04-16,2023-11-14,,6961965c-f778-4a2f-b81d-e01c3958df90,Z2023-00000164,omschrijving 613,2023-10-31,2023-10-31,toelichting 613,2023-11-28,805307631,Openbaar,77d3f2a1-e92a-4f0a-b735-f470ca2f90ae,2025-07-06 11:45:55.361,insert
2023-11-03 12:37:45.519,2024-04-16,2023-11-17,,92970ea5-a8a8-4901-bd94-2a9032e027c3,Z2023-00000165,omschrijving 614,2023-11-03,2023-11-03,toelichting 614,2023-12-01,805307631,Openbaar,89233f46-8944-4fe9-bb59-050910faa78f,2025-07-06 11:45:55.373,insert
2023-03-28 09:28:36.918,2024-11-20,2023-04-25,,0ad46697-7f2d-400b-8ec0-0ef38de139a4,Z2023-00000064,omschrijving 615,2023-03-28,2023-03-28,toelichting 615,2023-04-25,805307631,Openbaar,46a07bc2-7afe-4fcd-80ac-4f2956f72acc,2025-07-06 11:45:57.060,insert
2023-02-24 08:19:14.589,2024-08-21,2023-04-20,,bdf36a2f-a0ac-4f0e-9383-e75980efe4eb,Z2023-00000039,omschrijving 616,2023-02-24,2023-02-23,toelichting 616,2023-04-20,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:57.228,insert
2023-03-31 11:42:26.608,2024-11-20,2023-05-26,,f25f1c42-13f7-48c3-bd33-748bccfdc2d2,Z2023-00000066,omschrijving 617,2023-03-31,2023-03-31,toelichting 617,2023-05-26,805307631,Openbaar,1fe06a2d-5a05-4036-b8c6-cbe20ead0193,2025-07-06 11:45:57.446,insert
2023-07-26 14:55:11.048,2023-07-26,2023-09-20,,a34d89fe-88cd-495a-be30-a0646257b9b3,Z2023-00000104,omschrijving 618,2023-07-26,2023-07-26,toelichting 618,2023-09-20,805307631,Openbaar,941426f1-967b-4b9c-837b-79491fa2920b,2025-07-06 11:45:57.541,insert
2023-07-26 14:59:36.740,2023-07-26,2023-09-20,,aaa69480-4deb-4e23-af00-321ae692df9d,Z2023-00000105,omschrijving 619,2023-07-26,2023-07-26,toelichting 619,2023-09-20,805307631,Openbaar,49d0e580-2902-4afe-a747-5d8889632b93,2025-07-06 11:45:57.746,insert
